room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude
11096750,14832408,Private room,,Praha 1,0,,4,1,,46,1,50.091792,14.429477
11098049,29375972,Entire home/apt,,Praha 7,0,,3,2,1,46,2,50.101493,14.447314
11098085,14832408,Private room,,Praha 1,0,,5,1,,46,1,50.090143,14.427812
11100595,57650068,Entire home/apt,,Praha 1,2,5,4,2,1,116,3,50.091664,14.425765
11103647,6649361,Entire home/apt,,Praha 3,3,5,4,2,1,42,,50.079325,14.458869
11106580,2730781,Entire home/apt,,Praha 1,0,,4,2,,231,2,50.090911,14.418423
11110065,26462798,Entire home/apt,,Praha 2,0,,4,1,,174,7,50.070117,14.416887
11111417,28123981,Entire home/apt,,Praha 5,0,,2,0,1,29,2,50.071439,14.395157
11111845,6161116,Entire home/apt,,Praha 13,0,,4,1,1,35,2,50.051894,14.343673
11115183,11468801,Entire home/apt,,Praha 4,1,5,4,2,1,40,2,50.054585,14.436796
11119934,57762700,Entire home/apt,,Praha 1,0,,4,1,1,41,2,50.085014,14.404511
11120335,1432704,Entire home/apt,,Praha 6,2,4.5,3,1,1,42,1,50.084533,14.373911
11120655,6649361,Entire home/apt,,Praha 3,3,5,3,2,1,38,,50.079129,14.459813
11122333,4351544,Entire home/apt,,Praha 1,5,5,4,1,1,64,1,50.079302,14.423193
11130281,50392665,Private room,,Praha 1,0,,1,1,1,24,3,50.079502,14.420195
11131009,29232862,Entire home/apt,,Praha 3,1,5,2,1,1,58,1,50.086986,14.442086
11131475,45965978,Entire home/apt,,Praha 4,0,,2,0,1,35,1,50.022481,14.41547
11131905,57370173,Entire home/apt,,Praha 1,0,,2,1,1,74,2,50.08381,14.41671
11133358,10473907,Private room,,Praha 1,0,,2,1,2,57,1,50.085784,14.422073
11133634,6331366,Private room,,Praha 1,0,,3,1,1,104,1,50.088574,14.403116
11134800,14228669,Entire home/apt,,Praha 7,0,,2,1,1,26,2,50.103913,14.450568
11135360,50661962,Private room,,Praha 3,3,4.5,3,1,1,15,1,50.091485,14.475249
11137507,6750421,Entire home/apt,,Praha 5,0,,,3,2,92,,50.076419,14.407534
11138548,6750421,Entire home/apt,,Praha 5,0,,,2,2,92,,50.074438,14.408115
11140918,51145953,Private room,,Praha 4,0,,2,1,1,29,1,50.040386,14.420173
11146179,6750421,Entire home/apt,,Praha 5,0,,,3,,92,3,50.074604,14.407385
11154259,26906321,Entire home/apt,,Praha 1,0,,2,1,1,60,2,50.088483,14.398639
11155599,58009162,Entire home/apt,,Praha 1,1,5,,2,1,149,,50.085375,14.40445
11161439,58049054,Entire home/apt,,Praha 1,5,5,,2,1,35,2,50.078335,14.426886
11172391,4182309,Private room,,Praha 10,0,,2,1,1,22,3,50.069028,14.499534
11175726,58153824,Entire home/apt,,Praha 4,0,,4,2,,93,1,50.052821,14.41741
11178141,57975578,Private room,,Praha 4,0,,1,1,1,30,1,50.048862,14.448235
11181208,8622866,Entire home/apt,,Praha 6,0,,4,1,1,22,2,50.107559,14.395871
11185577,53992297,Shared room,,Praha 6,0,,1,1,,14,1,50.099954,14.402273
11193404,5500344,Entire home/apt,,Praha 1,0,,2,0,1,53,2,50.089464,14.403253
11193435,5500344,Entire home/apt,,Praha 1,1,5,4,1,1,75,2,50.089381,14.403532
11194653,5357705,Shared room,,Praha 1,0,,,1,1,10,1,50.083189,14.430586
11195697,9415279,Entire home/apt,,Praha 10,0,,4,1,1,42,2,50.066456,14.460737
11197734,58303317,Entire home/apt,,Praha 4,0,,3,1,1,26,2,50.043904,14.453632
11200330,58319531,Private room,,Praha 1,6,3.5,2,1,1,22,1,50.091173,14.430896
11207286,40094009,Private room,,Praha 3,0,,1,1,1,18,3,50.076738,14.452758
11208685,38947962,Entire home/apt,,Praha 12,0,,2,1,1,14,3,50.00912,14.423354
11208723,38947962,Entire home/apt,,Praha 12,0,,4,3,1,19,3,50.007642,14.420393
11209025,51005551,Private room,,Praha 1,4,5,3,1,2,37,1,50.079774,14.421812
11209499,50129110,Private room,,Praha 3,2,5,3,1,,13,2,50.083028,14.454388
11214783,49477816,Entire home/apt,,Praha 1,0,,,6,,278,2,50.087354,14.405172
11215831,53525408,Entire home/apt,,Praha 3,0,,2,1,1,31,2,50.080774,14.457456
11217793,10680564,Entire home/apt,,Praha 1,4,5,3,1,1,41,2,50.081461,14.416871
11222524,50109170,Entire home/apt,,Praha 2,0,,2,0,,35,2,50.077979,14.43249
11226201,54583056,Entire home/apt,,Praha 7,0,,2,1,1,106,1,50.106145,14.451839
11226323,58503280,Entire home/apt,,Praha 6,0,,,2,1,107,2,50.104283,14.379967
11230001,58536568,Entire home/apt,,Praha 6,0,,,2,,174,1,50.096997,14.365982
11237547,9522820,Entire home/apt,,Praha 3,3,4,4,1,1,53,1,50.084597,14.441472
11238545,58600974,Private room,,Praha 3,0,,,1,3,32,1,50.092826,14.486575
11240263,58614704,Shared room,,Zli?ín,0,,2,1,1,18,1,50.054959,14.281125
11240559,58620023,Entire home/apt,,Praha 8,0,,2,1,1,61,2,50.109933,14.474766
11241099,36271270,Private room,,Praha 7,2,5,4,1,1,20,1,50.103209,14.437148
11245341,36271270,Private room,,Praha 7,2,5,4,1,1,20,1,50.103286,14.437107
11245551,36271270,Private room,,Praha 7,2,5,2,1,1,19,1,50.102202,14.437482
11248211,58554155,Entire home/apt,,Praha 6,0,,2,0,1,32,1,50.085646,14.372493
11249472,16525161,Entire home/apt,,Praha 1,1,5,4,1,,57,1,50.078611,14.427004
11251973,58695546,Entire home/apt,,Praha 10,0,,2,1,1,34,1,50.064849,14.460274
11252078,58695546,Entire home/apt,,Praha 10,0,,2,1,1,34,1,50.06464,14.459526
11256801,27956054,Entire home/apt,,Praha 4,0,,4,2,1,26,2,50.053832,14.420558
11257923,54244922,Private room,,Praha 8,0,,2,1,,22,2,50.123253,14.451646
11258219,58751822,Entire home/apt,,Praha 6,0,,3,2,1,52,1,50.100036,14.367842
11262454,979938,Private room,,Praha 1,2,4,3,1,1,22,2,50.083292,14.431299
11264942,19373458,Private room,,Praha 2,0,,2,1,1,23,2,50.070005,14.442373
11265272,5357705,Shared room,,Praha 1,1,4,,1,1,10,1,50.08493,14.429364
11265780,58812920,Entire home/apt,,Praha 3,1,5,2,1,1,64,,50.085225,14.450624
11266182,54312744,Private room,,Praha 3,1,,2,1,1,20,1,50.081488,14.4457
11266281,58816916,Entire home/apt,,Praha 4,0,,4,2,1,116,1,50.056899,14.469141
11267423,32679173,Private room,,Praha 2,0,,2,1,,39,2,50.073763,14.444306
11268333,31999647,Private room,,Suchdol,0,,2,1,1,23,2,50.134845,14.369642
11268816,58835188,Private room,,Praha 1,0,,2,1,1,35,2,50.088722,14.436001
11278795,58904114,Entire home/apt,,Praha 2,0,,4,2,1,36,2,50.06766,14.434887
11287398,58971923,Entire home/apt,,Praha 5,1,,4,2,1,70,1,50.072873,14.396511
11288776,16533906,Entire home/apt,,Praha 3,0,,4,1,1,64,2,50.083773,14.453106
11289153,35805541,Private room,,Praha 2,5,5,2,1,1,35,1,50.073927,14.448617
11289707,35805541,Private room,,Praha 2,6,4.5,2,1,1,33,1,50.075923,14.447809
11289809,35805541,Private room,,Praha 2,0,,2,1,2,37,1,50.075422,14.448109
11292697,49477816,Entire home/apt,,Praha 1,0,,,4,,232,2,50.086968,14.405733
11298284,25924397,Entire home/apt,,Praha 3,1,5,4,1,1,40,1,50.080107,14.456669
11299074,49477816,Entire home/apt,,Praha 1,0,,,6,,278,2,50.087445,14.405468
11299594,49477816,Entire home/apt,,Praha 1,0,,4,1,,104,2,50.085642,14.404423
11299886,48310655,Private room,,Praha 12,0,,2,1,1,26,1,50.014088,14.418701
11301190,1210249,Entire home/apt,,Praha 1,0,,2,1,1,58,2,50.089447,14.42119
11302157,47635986,Entire home/apt,,Praha 1,0,,2,1,1,58,2,50.088914,14.420876
11310290,47308522,Entire home/apt,,Praha 7,0,,4,1,1,29,2,50.104712,14.434793
11318347,4473268,Private room,,Praha 1,0,,2,1,1,40,2,50.092888,14.434036
11321467,50738283,Entire home/apt,,Praha 8,0,,2,1,1,26,1,50.10795,14.47156
11322029,9768243,Private room,,Praha 10,0,,2,1,,22,1,50.071746,14.454707
11330253,33599224,Entire home/apt,,Praha 1,2,5,5,2,1,92,,50.079688,14.424392
11330484,9345552,Entire home/apt,,Praha 1,0,,,3,2,219,,50.077222,14.428728
11331460,29428869,Entire home/apt,,Praha 10,5,5,3,1,1,36,2,50.066775,14.455387
11331869,3327168,Entire home/apt,,Praha 6,0,,4,1,1,70,1,50.083091,14.377005
11332042,38650478,Entire home/apt,,Praha 7,0,,2,1,1,38,2,50.099964,14.419205
11333434,49477816,Entire home/apt,,Praha 1,0,,,2,2,146,2,50.086621,14.405666
11333829,49265006,Private room,,Praha 2,0,,2,1,1,24,1,50.07105,14.415398
11336516,35806402,Entire home/apt,,Praha 7,0,,2,1,1,40,1,50.11051,14.44683
11338298,59343867,Entire home/apt,,Praha 1,5,5,4,1,1,35,1,50.083478,14.431335
11338835,59346101,Entire home/apt,,Praha 9,0,,2,0,1,40,1,50.106152,14.501036
11339413,49477816,Entire home/apt,,Praha 1,0,,4,1,,139,2,50.087187,14.404224
11339457,59349349,Private room,,Praha 6,1,4,2,1,1,22,1,50.08365,14.34519
11340832,24787200,Entire home/apt,,Praha 8,0,,4,0,1,32,2,50.104854,14.478542
11341779,40096661,Entire home/apt,,Praha 3,0,,3,1,1,49,2,50.079071,14.458654
11347389,59305899,Shared room,,Praha 10,0,,2,1,1,18,1,50.083055,14.502592
11348403,9522820,Entire home/apt,,Praha 8,1,4,3,1,1,46,1,50.102418,14.474503
11348481,49477816,Entire home/apt,,Praha 1,0,,4,1,,151,2,50.08716,14.405117
11351992,55088301,Entire home/apt,,Praha 1,1,5,4,2,1,46,1,50.092503,14.434037
11353879,59465719,Entire home/apt,,Praha 3,0,,,3,3,80,3,50.075874,14.449743
11354096,27105263,Entire home/apt,,Praha 2,4,5,4,2,2,75,1,50.067642,14.41606
11356788,53992297,Private room,,Praha 6,3,5,1,1,,11,1,50.100241,14.402526
11358047,15683232,Entire home/apt,,Praha 3,0,,5,2,1,93,3,50.079021,14.453402
11358114,6096213,Entire home/apt,,Praha 6,0,,4,1,1,43,2,50.082976,14.36804
11358342,39409663,Entire home/apt,,Praha 7,0,,3,1,,43,3,50.102544,14.418736
11359821,59504538,Entire home/apt,,Praha 3,1,5,,2,1,59,1,50.086544,14.447737
11360896,5357705,Private room,,Praha 1,0,,4,1,,26,1,50.084327,14.429722
11373297,14121565,Entire home/apt,,Praha 1,0,,,3,1,151,1,50.088371,14.405011
11373570,3529680,Private room,,Praha 6,0,,4,1,1,19,2,50.098118,14.337879
11375337,59629547,Entire home/apt,,Praha 5,0,,3,0,1,52,2,50.070013,14.400745
11375640,23277522,Entire home/apt,,Praha 10,0,,,6,,290,1,50.072309,14.459584
11376665,13300847,Entire home/apt,,Praha 2,2,5,,1,1,44,,50.065689,14.430764
11383135,59696604,Entire home/apt,,Praha 10,0,,,5,5,32,1,50.078361,14.489734
11386496,27044998,Entire home/apt,,Praha 5,0,,2,2,1,40,2,50.07384,14.39398
11386646,4001948,Entire home/apt,,Praha 5,0,,3,1,1,43,1,50.061513,14.40883
11391482,59759344,Entire home/apt,,Praha 13,0,,2,1,1,32,2,50.043749,14.329374
11392317,9480794,Entire home/apt,,Praha 1,1,5,4,1,1,46,,50.088011,14.418923
11394357,59782960,Entire home/apt,,Praha 13,0,,4,2,1,43,2,50.050763,14.351243
11394853,8099929,Entire home/apt,,Praha 4,1,5,4,2,1,43,1,50.055578,14.422086
11402980,9550037,Entire home/apt,,Praha 1,1,5,,2,,116,2,50.091148,14.434127
11403425,59859431,Entire home/apt,,Praha 4,0,,2,1,1,22,1,50.060456,14.448285
11406936,28793244,Entire home/apt,,Praha 2,1,5,,2,1,174,2,50.075913,14.414043
11407433,3112606,Entire home/apt,,Praha 2,0,,3,0,1,52,,50.07695,14.42892
11410424,59904592,Shared room,,Libu,0,,2,1,1,10,1,50.007377,14.466155
11410618,55754306,Entire home/apt,,Praha 3,1,5,4,2,1,52,2,50.084999,14.447731
11411563,47635986,Entire home/apt,,Praha 1,0,,2,1,1,58,2,50.091492,14.422242
11411707,59914232,Private room,,Praha 1,0,,3,1,1,22,1,50.082139,14.423653
11414154,46642311,Entire home/apt,,Praha 1,3,4.5,4,1,1,80,2,50.085594,14.431515
11417700,49191303,Entire home/apt,,Praha 1,2,5,2,1,1,43,,50.091804,14.431475
11423510,24476648,Entire home/apt,,Praha 3,0,,,3,,73,1,50.081187,14.454053
11429461,60044132,Entire home/apt,,Praha 6,0,,3,1,1,41,2,50.089005,14.325518
11429953,7085715,Entire home/apt,,Praha 2,0,,5,1,1,93,3,50.075702,14.433017
11430164,60047269,Entire home/apt,,Praha 8,0,,2,1,1,80,1,50.092244,14.451965
11435631,60086303,Entire home/apt,,Praha 6,0,,2,0,1,43,1,50.099716,14.381434
11438232,9522820,Entire home/apt,,Praha 3,4,4,3,1,1,41,1,50.086236,14.442136
11439407,58835188,Entire home/apt,,Praha 1,0,,,3,1,104,3,50.090321,14.434431
11439653,60097588,Entire home/apt,,Praha 1,2,5,5,1,1,40,1,50.083363,14.430527
11445771,16846420,Entire home/apt,,Praha 1,3,4.5,,2,,68,1,50.087007,14.402754
11446773,51807321,Private room,,Praha 1,0,,5,1,1,75,,50.081427,14.418446
11446800,5297514,Entire home/apt,,Praha 1,0,,4,2,2,104,,50.092139,14.420248
11447335,5297514,Entire home/apt,,Praha 1,0,,4,1,1,104,,50.09127,14.422599
11447377,51807321,Private room,,Praha 1,0,,2,1,1,95,,50.08121,14.416112
11447443,51807321,Shared room,,Praha 1,1,5,,1,1,20,,50.080994,14.417848
11447450,51807321,Shared room,,Praha 1,0,,,1,1,22,,50.083015,14.417836
11451152,18151373,Entire home/apt,,Praha 2,0,,4,0,1,75,1,50.074167,14.430987
11451860,4447344,Private room,,Praha 5,0,,1,1,1,22,1,50.029283,14.368748
11451951,4473268,Entire home/apt,,Praha 1,0,,4,1,1,75,1,50.091663,14.43231
11452372,54337228,Private room,,Praha 2,0,,2,1,,11,1,50.074317,14.421958
11467446,3101459,Entire home/apt,,Praha 10,0,,4,2,1,66,1,50.064211,14.452276
11468103,5389351,Private room,,Praha 6,2,5,2,1,1,21,2,50.096762,14.352547
11469514,60339998,Entire home/apt,,Praha 5,0,,2,1,1,52,2,50.071711,14.410482
11469782,51807321,Private room,,Praha 1,0,,3,1,1,91,,50.083077,14.416907
11472938,60365728,Entire home/apt,,Praha 4,0,,2,0,1,22,1,50.024855,14.440085
11484206,25832994,Private room,,Praha 2,1,5,2,1,1,24,3,50.07611,14.445633
11484433,58812920,Entire home/apt,,Praha 3,0,,4,2,1,58,,50.08717,14.450154
11486010,7732733,Entire home/apt,,Praha 3,0,,2,0,1,43,2,50.081227,14.453443
11486555,7732733,Private room,,Praha 10,1,5,2,1,2,28,2,50.07274,14.456021
11487025,7732733,Entire home/apt,,Praha 2,0,,4,1,1,40,2,50.073147,14.444815
11489221,60488457,Private room,,Praha 10,0,,,1,1,24,1,50.069436,14.448989
11490990,17170011,Private room,,Praha 2,1,5,4,1,1,28,1,50.072508,14.433274
11492302,60506760,Entire home/apt,,Praha 5,0,,3,1,1,43,1,50.061094,14.40022
11495204,57190709,Entire home/apt,,Praha 3,0,,4,,1,35,1,50.085485,14.448909
11495332,29204400,Entire home/apt,,Praha 2,0,,2,1,1,34,1,50.074954,14.445161
11495428,60533723,Entire home/apt,,Praha 5,2,5,,2,1,45,1,50.069401,14.4105
11500262,13403015,Entire home/apt,,Praha 5,1,5,4,1,1,52,2,50.070222,14.408145
11501049,2682812,Entire home/apt,,Praha 7,0,,3,1,1,34,2,50.111235,14.450315
11501065,13403015,Entire home/apt,,Praha 5,2,5,4,1,1,57,2,50.071769,14.407939
11501855,6118309,Entire home/apt,,Praha 3,1,5,3,1,1,44,1,50.082801,14.450704
11502106,60587461,Entire home/apt,,Praha 4,0,,5,1,1,32,1,50.045997,14.416709
11502912,2360111,Entire home/apt,,Praha 1,2,5,4,1,1,58,2,50.07849,14.416506
11503555,55083614,Entire home/apt,,Praha 3,0,,5,2,1,31,1,50.08668,14.455442
11505320,60610388,Entire home/apt,,Praha 3,0,,4,0,1,47,2,50.079434,14.456506
11505834,3891358,Entire home/apt,,Praha 1,2,5,,2,1,114,1,50.089897,14.431679
11508704,60635862,Entire home/apt,,Praha 7,1,5,2,1,1,40,2,50.099435,14.437867
11511297,36964898,Private room,,Praha 10,0,,2,1,1,39,4,50.074289,14.453054
11511566,44362855,Entire home/apt,,Praha 6,0,,,4,2,112,3,50.113012,14.382032
11512772,60668884,Entire home/apt,,Praha 17,0,,2,2,1,36,2,50.062014,14.310259
11516005,20047959,Entire home/apt,,Praha 9,0,,,3,2,35,1,50.115687,14.497478
11517977,22369804,Entire home/apt,,Praha 1,0,,2,1,1,66,2,50.083221,14.414759
11518753,60720486,Entire home/apt,,Praha 1,0,,2,1,1,34,2,50.08705,14.404001
11521180,28793244,Entire home/apt,,Praha 2,0,,,5,2,313,3,50.073994,14.413642
11521299,42737402,Private room,,Praha 1,3,5,3,1,1,24,1,50.077789,14.422023
11521718,3457205,Private room,,Praha 7,0,,2,1,1,37,1,50.097124,14.427656
11522380,51807321,Private room,,Praha 1,0,,,1,1,142,,50.081168,14.418128
11523113,4182309,Entire home/apt,,Praha 5,0,,4,2,1,45,2,50.079052,14.406828
11525784,34247591,Private room,,Praha 3,0,,2,1,1,24,1,50.077707,14.463047
11529560,60802679,Entire home/apt,,Praha 2,0,,3,1,1,45,2,50.072665,14.438128
11537430,9345552,Entire home/apt,,Praha 8,0,,,3,,219,,50.091149,14.442925
11537714,6331366,Private room,,Praha 1,0,,4,1,1,135,1,50.088553,14.401725
11537839,50753971,Private room,,Praha 2,0,,2,1,,24,1,50.075379,14.434764
11538018,21091819,Private room,,Slivenec,0,,3,1,1,35,1,50.031321,14.344313
11538086,42476259,Private room,,Praha 6,0,,2,1,1,29,2,50.096497,14.396593
11544426,33969090,Private room,,Praha 11,0,,4,1,2,15,2,50.033428,14.523945
11544982,60921800,Entire home/apt,,Praha 6,0,,,3,,93,1,50.0854,14.37861
11546138,60930399,Entire home/apt,,Praha 4,0,,2,1,1,40,2,50.064174,14.440856
11546981,51201710,Shared room,,Praha 1,0,,,1,,21,1,50.082973,14.421379
11547555,51201710,Shared room,,Praha 1,0,,,1,,21,1,50.082699,14.422083
11547834,51201710,Private room,,Praha 1,0,,2,1,,54,1,50.083248,14.42081
11547903,26726010,Entire home/apt,,Praha 10,0,,2,2,1,73,1,50.072246,14.44528
11548037,14463715,Entire home/apt,,Praha 6,0,,,4,3,928,7,50.099851,14.363795
11549412,38731641,Entire home/apt,,Praha 10,0,,3,1,1,29,2,50.070703,14.450158
11550772,60975795,Entire home/apt,,Praha 13,0,,4,1,1,30,1,50.052676,14.346526
11551373,12597983,Entire home/apt,,Praha 1,1,5,2,1,1,44,1,50.08953,14.425258
11552460,60989113,Entire home/apt,,Praha 1,0,,1,1,1,70,2,50.090328,14.409664
11552566,60989113,Entire home/apt,,Praha 1,0,,4,1,1,34,2,50.090028,14.425516
11556731,28153996,Entire home/apt,,Praha 5,0,,2,0,1,36,2,50.080708,14.406458
11557200,57831238,Entire home/apt,,Praha 6,0,,4,2,1,61,1,50.089709,14.348613
11558624,15938317,Private room,,Praha 2,1,5,2,1,1,18,1,50.067515,14.420424
11558712,61045328,Entire home/apt,,Praha 8,0,,3,1,1,31,2,50.131966,14.492749
11558768,50353805,Entire home/apt,,Praha 1,1,4,3,1,1,74,2,50.078372,14.416609
11561536,15186821,Entire home/apt,,Praha 3,0,,2,1,1,50,1,50.079944,14.452231
11561582,6331366,Private room,,Praha 1,0,,5,1,1,145,1,50.088293,14.402106
11561984,6331366,Private room,,Praha 1,1,1,2,1,,70,1,50.088017,14.401811
11562343,6331366,Shared room,,Praha 1,0,,1,1,,27,1,50.086681,14.403728
11562640,2609610,Entire home/apt,,Praha 5,0,,,2,,80,1,50.072485,14.411034
11563494,17267597,Entire home/apt,,Praha 8,0,,3,0,1,34,2,50.096644,14.464893
11563636,16846420,Entire home/apt,,Praha 1,0,,,1,1,53,1,50.086894,14.402916
11563941,52011015,Entire home/apt,,Praha 8,0,,4,0,1,41,1,50.093016,14.450131
11566009,47182298,Entire home/apt,,Praha 7,0,,,2,,52,4,50.100312,14.433456
11568063,42737402,Entire home/apt,,Praha 3,2,5,4,1,1,35,2,50.087855,14.456369
11569632,61126381,Entire home/apt,,Praha 9,0,,,2,1,65,2,50.102422,14.500169
11577744,14005418,Private room,,Praha 7,0,,2,1,1,22,1,50.110895,14.447851
11577959,1255371,Private room,,Praha 2,0,,2,1,1,38,1,50.078024,14.443698
11581636,61229144,Private room,,Praha 5,0,,2,1,,22,1,50.074199,14.357953
11599012,9345552,Entire home/apt,,Praha 1,0,,4,0,1,68,,50.09054,14.421897
11600607,3529680,Entire home/apt,,Praha 6,0,,,3,3,232,2,50.099429,14.336066
11601262,61061444,Private room,,Praha 3,0,,4,1,1,34,1,50.088322,14.482303
11602829,5463516,Entire home/apt,,Praha 2,1,5,2,1,1,44,2,50.076835,14.424465
11604790,10215784,Entire home/apt,,Praha 22,0,,,3,1,38,2,50.017268,14.585488
11606970,9522820,Entire home/apt,,Praha 3,2,5,,2,1,59,1,50.084683,14.44166
11607069,61433092,Entire home/apt,,Praha 4,0,,,3,1,219,1,50.048932,14.416926
11608169,6308722,Entire home/apt,,Praha 1,0,,4,2,,80,1,50.07806,14.413684
11615164,29969976,Entire home/apt,,Praha 10,0,,2,1,1,26,1,50.065852,14.457989
11618149,27077735,Entire home/apt,,Praha 1,1,5,5,2,1,91,2,50.090449,14.418356
11624937,1546069,Private room,,Praha 1,0,,2,1,,46,,50.088004,14.423628
11627602,9522820,Entire home/apt,,Praha 2,2,4.5,5,1,1,52,1,50.078396,14.444952
11629078,61614691,Private room,,Praha 1,0,,3,1,1,85,1,50.087599,14.410182
11630269,43403448,Entire home/apt,,Praha 1,0,,4,1,1,150,2,50.089604,14.428904
11637689,61685544,Entire home/apt,,Praha 1,0,,4,2,1,95,2,50.08418,14.429919
11637906,25849455,Entire home/apt,,Praha 4,0,,5,2,1,45,2,50.047507,14.467052
11638771,43998959,Private room,,Praha 4,0,,2,1,1,21,1,50.052945,14.422878
11639467,3937135,Private room,,Praha 7,0,,2,1,1,21,1,50.103658,14.434012
11648060,2901154,Entire home/apt,,Praha 3,0,,3,1,1,52,1,50.076579,14.451567
11651277,8064035,Private room,,Praha 2,0,,2,1,1,28,1,50.076622,14.441588
11652871,2027153,Entire home/apt,,Praha 2,0,,2,1,,105,1,50.076006,14.43203
11653737,7160691,Entire home/apt,,Praha 1,0,,4,1,1,70,2,50.084442,14.405652
11655265,26469126,Entire home/apt,,Praha 10,0,,3,0,1,34,1,50.078114,14.486073
11656326,61143107,Entire home/apt,,Praha 6,0,,4,2,1,47,3,50.099363,14.396171
11656477,10951457,Entire home/apt,,Praha 3,0,,4,1,1,49,3,50.083224,14.446351
11661280,61897207,Entire home/apt,,Praha 10,0,,3,1,1,150,1,50.065741,14.449513
11662104,33969090,Private room,,Praha 11,0,,3,1,2,15,1,50.035253,14.523096
11663576,61912479,Entire home/apt,,Praha 2,0,,4,1,1,81,2,50.072389,14.438912
11665126,4092401,Entire home/apt,,Praha 7,0,,4,2,1,207,20,50.104442,14.419064
11667224,33969090,Entire home/apt,,Praha 11,0,,,3,2,85,2,50.034729,14.523689
11669254,61204697,Entire home/apt,,Zli?ín,0,,4,1,1,22,1,50.058668,14.284309
11669690,33354261,Entire home/apt,,Praha 4,0,,3,2,,56,1,50.023176,14.417485
11672036,24813302,Entire home/apt,,Praha 8,0,,4,1,,64,3,50.091993,14.460016
11672393,61974357,Private room,,Praha 5,0,,2,1,1,14,1,50.036118,14.377975
11672510,7514685,Private room,,Praha 1,0,,2,1,1,73,1,50.081089,14.42775
11683811,41223270,Entire home/apt,,Praha 7,0,,4,1,,47,1,50.106923,14.456421
11683844,44556970,Entire home/apt,,Praha 3,0,,3,0,1,28,1,50.089516,14.471999
11685278,62077828,Entire home/apt,,Praha 2,0,,3,3,1,75,2,50.074179,14.436647
11685439,18151373,Entire home/apt,,Praha 2,0,,4,0,1,45,1,50.074407,14.430887
11685912,3502054,Entire home/apt,,Praha 5,0,,3,0,1,47,1,50.077738,14.402051
11691915,36526565,Entire home/apt,,Praha 3,1,5,2,1,1,52,1,50.078469,14.45327
11694470,17304002,Private room,,Praha 1,0,,3,1,1,41,1,50.084229,14.4228
11694749,61555570,Entire home/apt,,Praha 20,0,,4,2,1,34,1,50.107731,14.609645
11694769,18238076,Entire home/apt,,Praha 1,0,,4,2,1,57,2,50.089857,14.43214
11702183,47690496,Entire home/apt,,Praha 1,0,,4,0,1,36,2,50.08095,14.430689
11703236,3763896,Entire home/apt,,Praha 1,0,,3,1,1,70,2,50.087282,14.435052
11707655,62235675,Entire home/apt,,Praha 3,0,,4,1,1,38,3,50.082575,14.453881
11711512,40929986,Entire home/apt,,Praha 2,0,,2,1,1,38,3,50.069068,14.448362
